"Plot Title: Haiku_Baro-1-28-2026"
"#","Date Time, GMT-10:00","Abs Pres, psi (LGR S/N: 10732841, SEN S/N: 10732841)","Temp, °F (LGR S/N: 10732841, SEN S/N: 10732841)"
257,01/31/26 06:00:00 AM,14.3194,68.248
258,01/31/26 06:15:00 AM,14.3189,68.077
259,01/31/26 06:30:00 AM,14.3167,67.906
260,01/31/26 06:45:00 AM,14.3238,67.735
261,01/31/26 07:00:00 AM,14.3262,67.564
262,01/31/26 07:15:00 AM,14.3255,67.392
263,01/31/26 07:30:00 AM,14.3287,67.392
264,01/31/26 07:45:00 AM,14.3332,67.392
265,01/31/26 08:00:00 AM,14.3332,67.392
266,01/31/26 08:15:00 AM,14.3363,67.392
267,01/31/26 08:30:00 AM,14.3354,67.564
268,01/31/26 08:45:00 AM,14.3387,68.077
269,01/31/26 09:00:00 AM,14.3412,68.763
270,01/31/26 09:15:00 AM,14.3435,69.449
271,01/31/26 09:30:00 AM,14.3466,70.308
272,01/31/26 09:45:00 AM,14.3480,71.168
273,01/31/26 10:00:00 AM,14.3474,71.856
274,01/31/26 10:15:00 AM,14.3483,72.545
275,01/31/26 10:30:00 AM,14.3452,73.407
276,01/31/26 10:45:00 AM,14.3452,74.271
277,01/31/26 11:00:00 AM,14.3415,74.964
278,01/31/26 11:15:00 AM,14.3397,75.312
279,01/31/26 11:30:00 AM,14.3339,75.832
280,01/31/26 11:45:00 AM,14.3309,76.703
281,01/31/26 12:00:00 PM,14.3278,77.574
282,01/31/26 12:15:00 PM,14.3232,78.449
283,01/31/26 12:30:00 PM,14.3212,79.151
284,01/31/26 12:45:00 PM,14.3193,79.502
285,01/31/26 01:00:00 PM,14.3129,79.853
286,01/31/26 01:15:00 PM,14.3074,80.029
287,01/31/26 01:30:00 PM,14.3046,80.559
288,01/31/26 01:45:00 PM,14.3032,80.559
289,01/31/26 02:00:00 PM,14.2996,81.266
290,01/31/26 02:15:00 PM,14.2968,81.797
291,01/31/26 02:30:00 PM,14.2984,81.797
292,01/31/26 02:45:00 PM,14.2949,81.266
293,01/31/26 03:00:00 PM,14.2922,81.797
294,01/31/26 03:15:00 PM,14.2938,81.797
295,01/31/26 03:30:00 PM,14.2925,81.442
296,01/31/26 03:45:00 PM,14.2914,80.735
297,01/31/26 04:00:00 PM,14.2948,80.382
298,01/31/26 04:15:00 PM,14.2920,80.029
299,01/31/26 04:30:00 PM,14.2948,79.502
300,01/31/26 04:45:00 PM,14.2929,78.975
301,01/31/26 05:00:00 PM,14.2956,78.449
302,01/31/26 05:15:00 PM,14.2952,77.923
303,01/31/26 05:30:00 PM,14.2980,77.400
304,01/31/26 05:45:00 PM,14.2993,76.876
305,01/31/26 06:00:00 PM,14.2988,76.354
306,01/31/26 06:15:00 PM,14.2985,75.832
307,01/31/26 06:30:00 PM,14.3022,75.139
308,01/31/26 06:45:00 PM,14.3051,74.619
309,01/31/26 07:00:00 PM,14.3062,74.098
310,01/31/26 07:15:00 PM,14.3081,73.753
311,01/31/26 07:30:00 PM,14.3109,73.234
312,01/31/26 07:45:00 PM,14.3096,72.891
313,01/31/26 08:00:00 PM,14.3145,72.545
314,01/31/26 08:15:00 PM,14.3164,72.199
315,01/31/26 08:30:00 PM,14.3183,71.856
316,01/31/26 08:45:00 PM,14.3186,71.512
317,01/31/26 09:00:00 PM,14.3204,71.168
318,01/31/26 09:15:00 PM,14.3213,70.995
319,01/31/26 09:30:00 PM,14.3186,70.651
320,01/31/26 09:45:00 PM,14.3190,70.308
321,01/31/26 10:00:00 PM,14.3193,69.964
322,01/31/26 10:15:00 PM,14.3196,69.622
323,01/31/26 10:30:00 PM,14.3199,69.278
324,01/31/26 10:45:00 PM,14.3178,69.107
325,01/31/26 11:00:00 PM,14.3165,68.763
326,01/31/26 11:15:00 PM,14.3175,68.592
327,01/31/26 11:30:00 PM,14.3148,68.248
328,01/31/26 11:45:00 PM,14.3112,68.077
329,02/01/26 12:00:00 AM,14.3084,67.735
330,02/01/26 12:15:00 AM,14.3078,67.564
331,02/01/26 12:30:00 AM,14.3035,67.221
332,02/01/26 12:45:00 AM,14.3023,66.879
333,02/01/26 01:00:00 AM,14.3026,66.537
334,02/01/26 01:15:00 AM,14.3045,66.193
335,02/01/26 01:30:00 AM,14.3009,66.022
336,02/01/26 01:45:00 AM,14.2956,65.851
337,02/01/26 02:00:00 AM,14.2975,65.509
338,02/01/26 02:15:00 AM,14.2909,65.338
339,02/01/26 02:30:00 AM,14.2903,65.167
340,02/01/26 02:45:00 AM,14.2897,64.996
341,02/01/26 03:00:00 AM,14.2875,64.825
342,02/01/26 03:15:00 AM,14.2869,64.652
343,02/01/26 03:30:00 AM,14.2864,64.481
344,02/01/26 03:45:00 AM,14.2852,64.139
345,02/01/26 04:00:00 AM,14.2861,63.968
346,02/01/26 04:15:00 AM,14.2819,63.626
347,02/01/26 04:30:00 AM,14.2813,63.455
348,02/01/26 04:45:00 AM,14.2852,63.282
349,02/01/26 05:00:00 AM,14.2909,63.111
350,02/01/26 05:15:00 AM,14.2887,62.940
351,02/01/26 05:30:00 AM,14.2881,62.769
352,02/01/26 05:45:00 AM,14.2845,62.598
353,02/01/26 06:00:00 AM,14.2845,62.598
354,02/01/26 06:15:00 AM,14.2813,62.598
355,02/01/26 06:30:00 AM,14.2823,62.425
356,02/01/26 06:45:00 AM,14.2884,62.425
357,02/01/26 07:00:00 AM,14.2878,62.254
358,02/01/26 07:15:00 AM,14.2869,62.425
359,02/01/26 07:30:00 AM,14.2914,62.425
360,02/01/26 07:45:00 AM,14.2945,62.425
361,02/01/26 08:00:00 AM,14.2964,62.940
362,02/01/26 08:15:00 AM,14.2971,63.626
363,02/01/26 08:30:00 AM,14.3013,64.825
364,02/01/26 08:45:00 AM,14.3045,66.193
365,02/01/26 09:00:00 AM,14.3020,67.221
366,02/01/26 09:15:00 AM,14.3059,67.906
367,02/01/26 09:30:00 AM,14.3083,68.592
368,02/01/26 09:45:00 AM,14.3099,69.449
369,02/01/26 10:00:00 AM,14.3072,70.480
370,02/01/26 10:15:00 AM,14.3048,71.512
371,02/01/26 10:30:00 AM,14.3042,72.199
372,02/01/26 10:45:00 AM,14.3001,73.234
373,02/01/26 11:00:00 AM,14.2991,74.271
374,02/01/26 11:15:00 AM,14.2952,75.312
375,02/01/26 11:30:00 AM,14.2884,76.006
376,02/01/26 11:45:00 AM,14.2853,76.876
377,02/01/26 12:00:00 PM,14.2830,77.923
378,02/01/26 12:15:00 PM,14.2769,78.800
379,02/01/26 12:30:00 PM,14.2748,79.502
380,02/01/26 12:45:00 PM,14.2697,80.206
381,02/01/26 01:00:00 PM,14.2653,80.735
382,02/01/26 01:15:00 PM,14.2559,81.090
383,02/01/26 01:30:00 PM,14.2578,81.621
384,02/01/26 01:45:00 PM,14.2553,81.797
385,02/01/26 02:00:00 PM,14.2529,81.975
386,02/01/26 02:15:00 PM,14.2489,82.152
387,02/01/26 02:30:00 PM,14.2437,81.975
388,02/01/26 02:45:00 PM,14.2443,82.152
389,02/01/26 03:00:00 PM,14.2437,81.975
390,02/01/26 03:15:00 PM,14.2430,81.797
391,02/01/26 03:30:00 PM,14.2440,81.621
392,02/01/26 03:45:00 PM,14.2440,81.621
393,02/01/26 04:00:00 PM,14.2408,81.621
394,02/01/26 04:15:00 PM,14.2469,80.735
395,02/01/26 04:30:00 PM,14.2459,80.029
396,02/01/26 04:45:00 PM,14.2494,80.559
397,02/01/26 05:00:00 PM,14.2507,80.911
398,02/01/26 05:15:00 PM,14.2540,80.559
399,02/01/26 05:30:00 PM,14.2549,79.502
400,02/01/26 05:45:00 PM,14.2550,78.274
401,02/01/26 06:00:00 PM,14.2559,77.225
402,02/01/26 06:15:00 PM,14.2550,76.528
403,02/01/26 06:30:00 PM,14.2556,75.832
404,02/01/26 06:45:00 PM,14.2584,75.312
405,02/01/26 07:00:00 PM,14.2595,74.791
406,02/01/26 07:15:00 PM,14.2608,74.271
407,02/01/26 07:30:00 PM,14.2611,73.926
408,02/01/26 07:45:00 PM,14.2600,73.580
409,02/01/26 08:00:00 PM,14.2608,73.407
410,02/01/26 08:15:00 PM,14.2642,73.062
411,02/01/26 08:30:00 PM,14.2661,72.718
412,02/01/26 08:45:00 PM,14.2691,72.718
413,02/01/26 09:00:00 PM,14.2679,72.372
414,02/01/26 09:15:00 PM,14.2674,72.199
415,02/01/26 09:30:00 PM,14.2668,72.028
416,02/01/26 09:45:00 PM,14.2685,71.683
417,02/01/26 10:00:00 PM,14.2655,71.683
418,02/01/26 10:15:00 PM,14.2640,71.683
419,02/01/26 10:30:00 PM,14.2633,71.512
420,02/01/26 10:45:00 PM,14.2613,71.339
421,02/01/26 11:00:00 PM,14.2545,71.168
422,02/01/26 11:15:00 PM,14.2555,70.995
423,02/01/26 11:30:00 PM,14.2539,70.995
424,02/01/26 11:45:00 PM,14.2524,70.995
425,02/02/26 12:00:00 AM,14.2524,70.995
426,02/02/26 12:15:00 AM,14.2478,70.995
427,02/02/26 12:30:00 AM,14.2478,70.995
428,02/02/26 12:45:00 AM,14.2442,70.824
429,02/02/26 01:00:00 AM,14.2395,70.824
430,02/02/26 01:15:00 AM,14.2389,70.651
431,02/02/26 01:30:00 AM,14.2368,70.480
432,02/02/26 01:45:00 AM,14.2315,70.308
433,02/02/26 02:00:00 AM,14.2315,70.308
434,02/02/26 02:15:00 AM,14.2285,70.308
435,02/02/26 02:30:00 AM,14.2239,70.308
436,02/02/26 02:45:00 AM,14.2214,70.480
437,02/02/26 03:00:00 AM,14.2189,70.651
438,02/02/26 03:15:00 AM,14.2175,70.651
439,02/02/26 03:30:00 AM,14.2189,70.651
440,02/02/26 03:45:00 AM,14.2189,70.651
441,02/02/26 04:00:00 AM,14.2165,70.824
442,02/02/26 04:15:00 AM,14.2175,70.651
443,02/02/26 04:30:00 AM,14.2165,70.824
444,02/02/26 04:45:00 AM,14.2120,70.824
445,02/02/26 05:00:00 AM,14.2180,70.824
446,02/02/26 05:15:00 AM,14.2150,70.824
447,02/02/26 05:30:00 AM,14.2180,70.824
448,02/02/26 05:45:00 AM,14.2175,70.651
449,02/02/26 06:00:00 AM,14.2189,70.651
450,02/02/26 06:15:00 AM,14.2205,70.651
451,02/02/26 06:30:00 AM,14.2144,70.651
452,02/02/26 06:45:00 AM,14.2205,70.651
453,02/02/26 07:00:00 AM,14.2189,70.651
454,02/02/26 07:15:00 AM,14.2205,70.651
455,02/02/26 07:30:00 AM,14.2211,70.824
456,02/02/26 07:45:00 AM,14.2217,70.995
457,02/02/26 08:00:00 AM,14.2208,71.168
458,02/02/26 08:15:00 AM,14.2211,71.683
459,02/02/26 08:30:00 AM,14.2176,72.028
460,02/02/26 08:45:00 AM,14.2149,72.545
461,02/02/26 09:00:00 AM,14.2198,73.062
462,02/02/26 09:15:00 AM,14.2201,73.580
463,02/02/26 09:30:00 AM,14.2212,73.926
464,02/02/26 09:45:00 AM,14.2252,74.619
465,02/02/26 10:00:00 AM,14.2265,74.964
466,02/02/26 10:15:00 AM,14.2273,75.659
467,02/02/26 10:30:00 AM,14.2246,76.181
468,02/02/26 10:45:00 AM,14.2249,76.703
469,02/02/26 11:00:00 AM,14.2185,77.050
470,02/02/26 11:15:00 AM,14.2182,77.400
471,02/02/26 11:30:00 AM,14.2163,77.749
472,02/02/26 11:45:00 AM,14.2204,78.449
473,02/02/26 12:00:00 PM,14.2149,78.624
474,02/02/26 12:15:00 PM,14.2140,78.800
475,02/02/26 12:30:00 PM,14.2072,79.502
476,02/02/26 12:45:00 PM,14.2033,79.678
477,02/02/26 01:00:00 PM,14.2014,80.029
478,02/02/26 01:15:00 PM,14.2009,80.735
479,02/02/26 01:30:00 PM,14.1985,80.911
480,02/02/26 01:45:00 PM,14.1960,81.090
481,02/02/26 02:00:00 PM,14.1918,81.621
482,02/02/26 02:15:00 PM,14.1893,81.797
483,02/02/26 02:30:00 PM,14.1853,81.975
484,02/02/26 02:45:00 PM,14.1786,81.797
485,02/02/26 03:00:00 PM,14.1795,81.621
486,02/02/26 03:15:00 PM,14.1889,81.266
487,02/02/26 03:30:00 PM,14.1928,79.326
488,02/02/26 03:45:00 PM,14.1964,79.502
489,02/02/26 04:00:00 PM,14.1918,79.502
490,02/02/26 04:15:00 PM,14.1870,79.853
491,02/02/26 04:30:00 PM,14.1911,80.559
492,02/02/26 04:45:00 PM,14.1938,80.911
493,02/02/26 05:00:00 PM,14.1909,79.678
494,02/02/26 05:15:00 PM,14.1899,78.098
495,02/02/26 05:30:00 PM,14.1973,76.703
496,02/02/26 05:45:00 PM,14.1998,75.659
497,02/02/26 06:00:00 PM,14.2044,74.791
498,02/02/26 06:15:00 PM,14.2108,74.446
499,02/02/26 06:30:00 PM,14.2141,74.098
500,02/02/26 06:45:00 PM,14.2130,73.753
501,02/02/26 07:00:00 PM,14.2160,73.753
502,02/02/26 07:15:00 PM,14.2231,73.580
503,02/02/26 07:30:00 PM,14.2256,73.407
504,02/02/26 07:45:00 PM,14.2210,73.407
505,02/02/26 08:00:00 PM,14.2286,73.407
506,02/02/26 08:15:00 PM,14.2308,73.580
507,02/02/26 08:30:00 PM,14.2308,73.580
508,02/02/26 08:45:00 PM,14.2353,73.580
509,02/02/26 09:00:00 PM,14.2323,73.580
510,02/02/26 09:15:00 PM,14.2353,73.580
511,02/02/26 09:30:00 PM,14.2286,73.407
512,02/02/26 09:45:00 PM,14.2363,73.407
513,02/02/26 10:00:00 PM,14.2363,73.407
514,02/02/26 10:15:00 PM,14.2347,73.407
515,02/02/26 10:30:00 PM,14.2333,73.407
516,02/02/26 10:45:00 PM,14.2394,73.407
517,02/02/26 11:00:00 PM,14.2394,73.407
518,02/02/26 11:15:00 PM,14.2363,73.407
519,02/02/26 11:30:00 PM,14.2378,73.407
520,02/02/26 11:45:00 PM,14.2302,73.407
521,02/03/26 12:00:00 AM,14.2286,73.407
522,02/03/26 12:15:00 AM,14.2302,73.407
523,02/03/26 12:30:00 AM,14.2311,73.234
524,02/03/26 12:45:00 AM,14.2281,73.234
525,02/03/26 01:00:00 AM,14.2295,73.234
526,02/03/26 01:15:00 AM,14.2305,73.062
527,02/03/26 01:30:00 AM,14.2320,73.062
528,02/03/26 01:45:00 AM,14.2305,73.062
529,02/03/26 02:00:00 AM,14.2344,72.891
530,02/03/26 02:15:00 AM,14.2339,72.718
